date,trades,accounts,coins,volume_usd,gross_pnl,fees,net_pnl,win_rate,value,classification,sentiment_bucket
2025-02-25,6246,18,26,19414984.36,204762.177034,3186.61506431,201575.56196969,0.260646813960935,25.0,Fear,"(9.999, 48.0]"
2025-02-26,1176,13,33,4946958.13,63229.063129,754.17254667,62474.89058233,0.6709183673469388,21.0,Extreme Fear,"(9.999, 48.0]"
2025-02-27,890,9,20,1999898.43,-36525.167517,512.14597331,-37037.31349031,0.27752808988764044,10.0,Extreme Fear,"(9.999, 48.0]"
2025-02-28,1019,13,30,4123660.77,225628.108748,878.39826396,224749.71048404,0.3886162904808636,16.0,Extreme Fear,"(9.999, 48.0]"
2025-03-01,174,5,14,263824.13,10596.108968,37.06354539,10559.045422610001,0.4482758620689655,20.0,Extreme Fear,"(9.999, 48.0]"
2025-03-02,532,10,15,6460848.74,66914.320708,1931.69694201,64982.62376599,0.5018796992481203,26.0,Fear,"(9.999, 48.0]"
2025-03-03,1482,14,34,8244590.38,616413.032233,1040.56404242,615372.46819058,0.6153846153846154,33.0,Fear,"(9.999, 48.0]"
2025-03-04,2402,16,18,11124247.15,182075.566585,2220.33648528,179855.23009972,0.25353871773522063,15.0,Extreme Fear,"(9.999, 48.0]"
2025-03-05,1660,13,34,9193654.22,269328.365917,2321.32151085,267007.04440615,0.7584337349397591,20.0,Extreme Fear,"(9.999, 48.0]"
2025-03-06,760,12,12,6765324.96,16101.125561,1306.61716326,14794.508397739999,0.48026315789473684,25.0,Fear,"(9.999, 48.0]"
2025-03-07,2552,14,22,19854275.48,150236.061627,4916.50104687,145319.56058013,0.5223354231974922,34.0,Fear,"(9.999, 48.0]"
2025-03-08,529,13,16,892083.51,24700.773359,208.339773,24492.433586,0.5689981096408318,28.0,Fear,"(9.999, 48.0]"
2025-03-09,1422,12,36,10419697.99,19773.457395,2377.0639268,17396.3934682,0.4409282700421941,27.0,Fear,"(9.999, 48.0]"
2025-03-10,2911,14,15,16811790.68,-10010.027269999999,3488.37247123,-13498.399741230003,0.39745791824115423,20.0,Extreme Fear,"(9.999, 48.0]"
2025-03-11,3286,16,18,14016952.09,-76880.729036,2441.08024204,-79321.80927804,0.18746195982958003,24.0,Extreme Fear,"(9.999, 48.0]"
2025-03-12,3968,13,10,18618139.15,288105.984215,3658.41357197,284447.57064303,0.5645161290322581,34.0,Fear,"(9.999, 48.0]"
2025-03-13,962,13,14,3285591.22,14114.870873,809.18670717,13305.68416583,0.4573804573804574,45.0,Neutral,"(9.999, 48.0]"
2025-03-14,2210,10,5,8047187.16,68646.160089,1193.48707492,67452.67301408,0.8538461538461538,27.0,Fear,"(9.999, 48.0]"
2025-03-15,261,8,11,2355749.54,78694.624572,574.332888,78120.291684,0.5938697318007663,46.0,Neutral,"(9.999, 48.0]"
2025-03-16,530,8,12,10187921.51,-7910.943544999999,2442.48300218,-10353.426547179999,0.2320754716981132,30.0,Fear,"(9.999, 48.0]"
2025-03-17,920,11,14,3592895.05,26163.906513,807.74000798,25356.16650502,0.4532608695652174,32.0,Fear,"(9.999, 48.0]"
2025-03-18,834,13,16,4050655.47,72322.788824,857.936131,71464.852693,0.22541966426858512,34.0,Fear,"(9.999, 48.0]"
2025-03-19,1612,12,17,4598813.57,29374.682341,784.4900710184,28590.1922699816,0.4162531017369727,32.0,Fear,"(9.999, 48.0]"
2025-03-20,771,13,20,1652257.93,10246.859436,329.235446,9917.62399,0.4085603112840467,49.0,Neutral,"(48.0, 67.0]"
2025-03-21,698,9,12,2543903.39,6951.270374,633.46068283,6317.80969117,0.5,31.0,Fear,"(9.999, 48.0]"
2025-03-22,535,8,13,971809.42,12498.535254,268.83480197,12229.70045203,0.4747663551401869,32.0,Fear,"(9.999, 48.0]"
2025-03-23,447,10,22,2593519.67,14047.421585,597.21601403,13450.20557097,0.32662192393736017,30.0,Fear,"(9.999, 48.0]"
2025-03-24,1027,13,34,3017587.05,107878.961301,531.10535137,107347.85594963,0.6153846153846154,45.0,Neutral,"(9.999, 48.0]"
2025-03-25,791,13,30,5372519.77,32030.90678,1401.35398577,30629.55279423,0.3615676359039191,46.0,Neutral,"(9.999, 48.0]"
2025-03-26,3102,17,18,7597754.37,15802.167427,1796.80351609,14005.36391091,0.27111540941328177,47.0,Neutral,"(9.999, 48.0]"
2025-03-27,785,11,17,3240279.46,58825.359221,714.0241193,58111.3351017,0.33375796178343947,40.0,Fear,"(9.999, 48.0]"
2025-03-28,728,11,20,1483092.61,21337.179335,389.28339505,20947.895939949998,0.3173076923076923,44.0,Fear,"(9.999, 48.0]"
2025-03-29,1894,10,16,3668151.83,12098.872931,839.84451462,11259.02841638,0.3558606124604013,26.0,Fear,"(9.999, 48.0]"
2025-03-30,568,9,18,2850874.96,15795.11514,759.07175327,15036.04338673,0.16549295774647887,32.0,Fear,"(9.999, 48.0]"
2025-03-31,495,12,15,2164772.4699999997,6978.184557,482.00163111,6496.182925889999,0.5232323232323233,34.0,Fear,"(9.999, 48.0]"
2025-04-01,192,9,14,704445.1900000001,-2202.6622420000003,162.93599482,-2365.5982368200002,0.4583333333333333,34.0,Fear,"(9.999, 48.0]"
2025-04-02,1076,11,15,3867930.6,202212.740938,1181.2230379,201031.5179001,0.8949814126394052,44.0,Fear,"(9.999, 48.0]"
2025-04-03,1748,17,13,8670233.15,-2365.961276,1337.1188527,-3703.0801287000004,0.2974828375286041,25.0,Fear,"(9.999, 48.0]"
2025-04-04,1272,14,18,3835545.73,-25515.678949999998,836.063409361,-26351.742359361,0.38757861635220126,28.0,Fear,"(9.999, 48.0]"
2025-04-05,360,10,12,1267564.22,35907.33771,282.060344,35625.277366,0.5805555555555556,30.0,Fear,"(9.999, 48.0]"
2025-04-06,1048,14,17,3551252.06,47053.449272,618.4359126335,46435.0133593665,0.31679389312977096,34.0,Fear,"(9.999, 48.0]"
2025-04-07,2814,18,19,14460253.14,34527.370305,2766.5551014029,31760.8152035971,0.23916133617626156,23.0,Extreme Fear,"(9.999, 48.0]"
2025-04-08,943,17,19,8869391.4,34899.394798,2274.97769106,32624.41710694,0.4093319194061506,24.0,Extreme Fear,"(9.999, 48.0]"
2025-04-09,3967,20,29,28556806.47,43120.444797,6111.274358194,37009.170438806,0.43055205444920597,18.0,Extreme Fear,"(9.999, 48.0]"
2025-04-10,2127,19,30,28741953.29,158261.822261,6868.556500782,151393.265760218,0.5289139633286318,39.0,Fear,"(9.999, 48.0]"
2025-04-11,1096,16,15,11319327.07,126406.479081,2174.4390780901,124232.04000290991,0.3357664233576642,25.0,Fear,"(9.999, 48.0]"
2025-04-12,2109,20,22,55914617.49,410419.694533,11517.596374457,398902.098158543,0.2721669037458511,43.0,Fear,"(9.999, 48.0]"
2025-04-13,1321,17,22,14171154.79,48696.021521,2568.3362202649,46127.6853007351,0.3618470855412566,45.0,Neutral,"(9.999, 48.0]"
2025-04-14,890,14,17,13079972.98,45680.443063,2023.157718567,43657.285344432996,0.42247191011235957,31.0,Fear,"(9.999, 48.0]"
2025-04-15,1131,14,15,20752168.24,72357.706282,1866.90475939,70490.80152261,0.5720601237842617,38.0,Fear,"(9.999, 48.0]"
2025-04-16,1608,17,15,36502715.9,58631.730257,5997.61790529,52634.11235171,0.3401741293532338,29.0,Fear,"(9.999, 48.0]"
2025-04-17,1031,12,14,2604551.51,5427.919886,519.20873692,4908.71114908,0.30358874878758485,30.0,Fear,"(9.999, 48.0]"
2025-04-18,1894,12,21,24610650.46,4880.4047439999995,4667.32793177,213.07681222999963,0.5126715945089757,33.0,Fear,"(9.999, 48.0]"
2025-04-19,2786,15,13,32706462.71,71950.577495,6480.62633269,65469.95116231,0.2921751615218952,32.0,Fear,"(9.999, 48.0]"
2025-04-20,1982,12,31,12126094.05,25060.341936,1887.3296081058,23173.0123278942,0.3985872855701312,37.0,Fear,"(9.999, 48.0]"
2025-04-21,1718,14,35,42104054.84,34369.267906999994,6356.09106388,28013.17684312,0.3940628637951106,39.0,Fear,"(9.999, 48.0]"
2025-04-22,2998,15,27,33753625.24,58652.763578,5749.685751,52903.077827,0.2961974649766511,47.0,Neutral,"(9.999, 48.0]"
2025-04-23,6159,19,44,30682443.79,-419020.225731,7342.08084188,-426362.30657288,0.324728040266277,72.0,Greed,"(67.0, 74.0]"
2025-04-24,2232,15,32,35088918.64,50704.395965,7366.5003199353005,43337.8956450647,0.4135304659498208,63.0,Greed,"(48.0, 67.0]"
2025-04-25,1653,16,35,27749455.78,20218.859206,6299.0932547382,13919.765951261801,0.38596491228070173,60.0,Greed,"(48.0, 67.0]"
2025-04-26,1131,12,27,11948127.77,-4125.753942,2652.30675352,-6778.06069552,0.1724137931034483,65.0,Greed,"(48.0, 67.0]"
2025-04-27,337,9,16,487537.69,2702.067468,55.9267726562,2646.1406953438,0.3560830860534125,61.0,Greed,"(48.0, 67.0]"
2025-04-28,1379,8,14,26124921.49,36906.813759,6007.2514035301,30899.5623554699,0.4169688179840464,54.0,Neutral,"(48.0, 67.0]"
2025-04-29,2243,7,17,34089511.66,125749.613427,5149.2952871531,120600.3181398469,0.43201069995541685,60.0,Greed,"(48.0, 67.0]"
2025-04-30,1113,8,15,12693878.85,14003.797269,2950.1837728755,11053.6134961245,0.26504941599281223,56.0,Greed,"(48.0, 67.0]"
2025-05-01,1230,11,11,10720240.52,54536.829297000004,2652.6136779658,51884.2156190342,0.43089430894308944,53.0,Neutral,"(48.0, 67.0]"
